datetime,year,month,day,hour,temperature,cloud_cover,solar_irradiance,humidity
2023-04-04 06:00:00,2023,4,4,6,25.45,56.17,0.0,61.76
2023-04-04 07:00:00,2023,4,4,7,22.14,91.53,8.79,58.73
2023-04-04 08:00:00,2023,4,4,8,28.88,40.66,113.8,61.17
2023-04-04 09:00:00,2023,4,4,9,30.16,65.48,89.93,61.93
2023-04-04 10:00:00,2023,4,4,10,32.9,79.44,70.33,62.38
2023-04-04 11:00:00,2023,4,4,11,31.36,45.89,202.38,50.99
2023-04-04 12:00:00,2023,4,4,12,30.78,97.49,9.55,64.05
2023-04-04 13:00:00,2023,4,4,13,32.88,56.2,165.75,46.6
2023-04-04 14:00:00,2023,4,4,14,31.19,74.19,79.31,57.02
2023-04-04 15:00:00,2023,4,4,15,33.01,50.45,141.38,57.62
2023-04-04 16:00:00,2023,4,4,16,28.78,93.84,12.51,60.83
2023-04-04 17:00:00,2023,4,4,17,25.24,70.08,28.52,59.76
2023-04-04 18:00:00,2023,4,4,18,20.52,100.0,0.0,62.52
2023-04-04 19:00:00,2023,4,4,19,19.63,87.59,0.0,49.66
2023-04-04 20:00:00,2023,4,4,20,15.99,80.75,0.0,60.56
2023-04-04 21:00:00,2023,4,4,21,16.78,44.91,0.0,53.16
2023-04-04 22:00:00,2023,4,4,22,17.79,65.69,0.0,62.8
2023-04-04 23:00:00,2023,4,4,23,15.13,57.67,0.0,74.35
2023-04-05 00:00:00,2023,4,5,0,17.11,64.65,0.0,60.83
2023-04-05 01:00:00,2023,4,5,1,16.01,67.08,0.0,72.51
2023-04-05 02:00:00,2023,4,5,2,15.33,46.11,0.0,62.03
2023-04-05 03:00:00,2023,4,5,3,17.58,60.99,0.0,54.74
2023-04-05 04:00:00,2023,4,5,4,20.01,62.2,0.0,61.79
2023-04-05 05:00:00,2023,4,5,5,21.27,43.92,0.0,43.55
2023-04-05 06:00:00,2023,4,5,6,23.37,80.13,0.0,61.94
2023-04-05 07:00:00,2023,4,5,7,23.6,68.57,29.2,70.1
2023-04-05 08:00:00,2023,4,5,8,26.2,80.39,35.87,51.94
2023-04-05 09:00:00,2023,4,5,9,33.24,73.87,74.31,68.62
2023-04-05 10:00:00,2023,4,5,10,32.45,29.85,245.72,52.7
2023-04-05 11:00:00,2023,4,5,11,27.84,,185.31,58.82
2023-04-05 12:00:00,2023,4,5,12,26.33,97.19,10.97,51.45
2023-04-05 13:00:00,2023,4,5,13,30.94,79.83,77.91,60.02
2023-04-05 14:00:00,2023,4,5,14,31.78,31.69,224.02,83.74
2023-04-05 15:00:00,2023,4,5,15,27.68,73.53,73.76,55.25
2023-04-05 16:00:00,2023,4,5,16,29.11,47.49,107.0,58.65
2023-04-05 17:00:00,2023,4,5,17,25.25,22.19,72.01,60.09
2023-04-05 18:00:00,2023,4,5,18,22.74,97.27,0.0,58.82
2023-04-05 19:00:00,2023,4,5,19,22.51,65.63,0.0,69.05
2023-04-05 20:00:00,2023,4,5,20,18.0,68.46,0.0,54.93
2023-04-05 21:00:00,2023,4,5,21,16.83,38.99,0.0,62.53
2023-04-05 22:00:00,2023,4,5,22,17.48,41.06,0.0,56.81
2023-04-05 23:00:00,2023,4,5,23,15.27,32.29,0.0,72.77
2023-04-06 00:00:00,2023,4,6,0,19.08,92.57,0.0,61.64
2023-04-06 01:00:00,2023,4,6,1,16.92,31.37,0.0,60.74
2023-04-06 02:00:00,2023,4,6,2,17.59,96.57,0.0,65.36
2023-04-06 03:00:00,2023,4,6,3,17.51,44.5,0.0,71.22
2023-04-06 04:00:00,2023,4,6,4,21.01,39.68,0.0,67.76
2023-04-06 05:00:00,2023,4,6,5,20.55,63.13,0.0,66.61
2023-04-06 06:00:00,2023,4,6,6,23.83,50.55,0.0,69.65
2023-04-06 07:00:00,2023,4,6,7,23.5,66.18,33.1,59.62
2023-04-06 08:00:00,2023,4,6,8,29.34,46.69,96.14,76.1
2023-04-06 09:00:00,2023,4,6,9,29.5,57.96,120.62,66.36
2023-04-06 10:00:00,2023,4,6,10,34.16,49.07,156.74,64.15
2023-04-06 11:00:00,2023,4,6,11,35.78,81.46,63.75,58.78
2023-04-06 12:00:00,2023,4,6,12,32.79,74.49,99.99,47.66
2023-04-06 13:00:00,2023,4,6,13,31.13,69.19,107.55,60.19
2023-04-06 14:00:00,2023,4,6,14,28.3,85.31,45.42,52.7
2023-04-06 15:00:00,2023,4,6,15,30.73,69.5,77.45,56.03
2023-04-06 16:00:00,2023,4,6,16,27.68,67.81,62.03,60.63
2023-04-06 17:00:00,2023,4,6,17,26.41,61.84,35.8,70.42
2023-04-06 18:00:00,2023,4,6,18,26.72,49.91,0.0,58.63
2023-04-06 19:00:00,2023,4,6,19,19.54,49.95,0.0,51.78
2023-04-06 20:00:00,2023,4,6,20,17.41,67.18,0.0,48.08
2023-04-06 21:00:00,2023,4,6,21,17.13,84.59,0.0,50.99
2023-04-06 22:00:00,2023,4,6,22,17.98,75.64,0.0,76.77
2023-04-06 23:00:00,2023,4,6,23,16.65,75.53,0.0,55.05
2023-04-07 00:00:00,2023,4,7,0,13.67,42.21,0.0,44.98
2023-04-07 01:00:00,2023,4,7,1,17.25,74.79,0.0,61.63
2023-04-07 02:00:00,2023,4,7,2,14.13,56.35,0.0,54.42
2023-04-07 03:00:00,2023,4,7,3,16.13,67.85,0.0,59.1
2023-04-07 04:00:00,2023,4,7,4,19.23,75.38,0.0,66.3
2023-04-07 05:00:00,2023,4,7,5,20.28,41.21,0.0,69.11
2023-04-07 06:00:00,2023,4,7,6,25.24,67.48,0.0,58.47
2023-04-07 07:00:00,2023,4,7,7,26.11,69.06,32.02,61.97
2023-04-07 08:00:00,2023,4,7,8,30.99,84.31,30.53,69.78
2023-04-07 09:00:00,2023,4,7,9,28.62,54.0,126.31,53.03
2023-04-07 10:00:00,2023,4,7,10,30.15,63.11,116.26,49.14
2023-04-07 11:00:00,2023,4,7,11,33.61,67.74,121.9,63.18
2023-04-07 12:00:00,2023,4,7,12,31.28,54.0,164.7,51.02
2023-04-07 13:00:00,2023,4,7,13,34.18,53.64,183.39,55.76
2023-04-07 14:00:00,2023,4,7,14,31.47,52.86,149.21,59.28
2023-04-07 15:00:00,2023,4,7,15,24.41,61.78,108.36,60.88
2023-04-07 16:00:00,2023,4,7,16,29.82,99.28,1.47,56.93
2023-04-07 17:00:00,2023,4,7,17,27.36,62.49,35.0,67.2
2023-04-07 18:00:00,2023,4,7,18,25.36,74.09,0.0,58.61
2023-04-07 19:00:00,2023,4,7,19,17.57,64.97,0.0,46.16
2023-04-07 20:00:00,2023,4,7,20,18.14,58.19,0.0,61.06
2023-04-07 21:00:00,2023,4,7,21,16.63,63.85,0.0,60.43
2023-04-07 22:00:00,2023,4,7,22,14.85,79.72,0.0,56.9
2023-04-07 23:00:00,2023,4,7,23,19.22,63.27,0.0,57.31
2023-04-08 00:00:00,2023,4,8,0,15.64,61.21,0.0,54.94
2023-04-08 01:00:00,2023,4,8,1,15.86,59.74,0.0,52.07
2023-04-08 02:00:00,2023,4,8,2,17.83,44.56,0.0,70.94
2023-04-08 03:00:00,2023,4,8,3,19.14,85.23,0.0,63.9
2023-04-08 04:00:00,2023,4,8,4,12.99,55.49,0.0,64.33
2023-04-08 05:00:00,2023,4,8,5,20.3,93.82,0.0,57.15
2023-04-08 06:00:00,2023,4,8,6,20.83,69.33,0.0,51.77
2023-04-08 07:00:00,2023,4,8,7,26.53,92.55,7.13,34.65
2023-04-08 08:00:00,2023,4,8,8,27.08,60.43,78.42,68.05
2023-04-08 09:00:00,2023,4,8,9,29.35,49.77,124.85,75.42
2023-04-08 10:00:00,2023,4,8,10,26.43,85.3,49.0,48.07
2023-04-08 11:00:00,2023,4,8,11,30.77,53.21,163.16,43.16
2023-04-08 12:00:00,2023,4,8,12,33.89,90.14,34.76,64.14
2023-04-08 13:00:00,2023,4,8,13,34.21,76.01,90.6,73.24
2023-04-08 14:00:00,2023,4,8,14,32.02,93.72,21.13,52.88
2023-04-08 15:00:00,2023,4,8,15,26.64,44.9,154.54,74.56
2023-04-08 16:00:00,2023,4,8,16,30.18,83.56,32.01,62.84
2023-04-08 17:00:00,2023,4,8,17,27.18,49.58,49.4,38.95
2023-04-08 18:00:00,2023,4,8,18,23.42,16.5,0.0,68.13
2023-04-08 19:00:00,2023,4,8,19,17.54,82.35,0.0,56.92
2023-04-08 20:00:00,2023,4,8,20,21.57,64.3,0.0,57.86
2023-04-08 21:00:00,2023,4,8,21,16.82,83.68,0.0,56.73
2023-04-08 22:00:00,2023,4,8,22,17.42,66.27,0.0,59.56
2023-04-08 23:00:00,2023,4,8,23,16.07,64.86,0.0,52.06
2023-04-09 00:00:00,2023,4,9,0,18.93,94.47,0.0,49.23
2023-04-09 01:00:00,2023,4,9,1,15.88,66.88,0.0,63.41
2023-04-09 02:00:00,2023,4,9,2,16.9,55.01,0.0,48.81
2023-04-09 03:00:00,2023,4,9,3,21.36,62.75,0.0,50.01
2023-04-09 04:00:00,2023,4,9,4,18.54,67.67,0.0,42.72
2023-04-09 05:00:00,2023,4,9,5,23.41,7.63,0.0,66.07
2023-04-09 06:00:00,2023,4,9,6,23.46,74.34,0.0,77.58
2023-04-09 07:00:00,2023,4,9,7,23.92,91.7,8.51,47.87
2023-04-09 08:00:00,2023,4,9,8,27.86,63.54,73.64,52.73
2023-04-09 09:00:00,2023,4,9,9,30.9,56.1,116.24,58.48
2023-04-09 10:00:00,2023,4,9,10,33.49,72.27,96.35,65.15
2023-04-09 11:00:00,2023,4,9,11,34.53,99.39,2.15,57.99
2023-04-09 12:00:00,2023,4,9,12,31.27,73.9,95.14,71.74
2023-04-09 13:00:00,2023,4,9,13,29.61,68.81,121.41,52.59
2023-04-09 14:00:00,2023,4,9,14,30.15,56.71,145.3,58.61
2023-04-09 15:00:00,2023,4,9,15,27.15,43.13,152.1,58.88
2023-04-09 16:00:00,2023,4,9,16,27.42,64.99,67.41,44.55
2023-04-09 17:00:00,2023,4,9,17,25.24,65.35,37.07,57.57
2023-04-09 18:00:00,2023,4,9,18,25.31,25.88,0.0,61.06
2023-04-09 19:00:00,2023,4,9,19,17.37,49.98,0.0,46.51
2023-04-09 20:00:00,2023,4,9,20,18.39,87.7,0.0,52.62
2023-04-09 21:00:00,2023,4,9,21,16.75,59.36,0.0,73.12
2023-04-09 22:00:00,2023,4,9,22,19.3,15.4,0.0,52.58
2023-04-09 23:00:00,2023,4,9,23,13.9,96.54,0.0,59.58
2023-04-10 00:00:00,2023,4,10,0,16.5,46.77,0.0,55.82
2023-04-10 01:00:00,2023,4,10,1,16.07,55.19,0.0,53.29
2023-04-10 02:00:00,2023,4,10,2,19.21,85.84,0.0,48.67
2023-04-10 03:00:00,2023,4,10,3,19.59,49.76,0.0,61.16
2023-04-10 04:00:00,2023,4,10,4,20.29,25.2,0.0,50.79
2023-04-10 05:00:00,2023,4,10,5,20.87,68.95,0.0,54.96
2023-04-10 06:00:00,2023,4,10,6,20.35,80.54,0.0,68.1
2023-04-10 07:00:00,2023,4,10,7,26.61,55.22,47.28,51.16
2023-04-10 08:00:00,2023,4,10,8,29.11,62.14,78.15,67.42
2023-04-10 09:00:00,2023,4,10,9,26.56,41.0,171.96,54.6
2023-04-10 10:00:00,2023,4,10,10,28.51,44.69,173.85,56.58
2023-04-10 11:00:00,2023,4,10,11,32.28,58.17,152.51,61.95
2023-04-10 12:00:00,2023,4,10,12,32.73,77.57,86.14,46.96
2023-04-10 13:00:00,2023,4,10,13,29.8,66.55,130.24,64.03
2023-04-10 14:00:00,2023,4,10,14,29.83,85.0,46.09,50.28
2023-04-10 15:00:00,2023,4,10,15,26.03,97.67,6.78,59.69
2023-04-10 16:00:00,2023,4,10,16,30.8,82.33,33.51,48.87
2023-04-10 17:00:00,2023,4,10,17,23.52,32.8,68.4,61.18
2023-04-10 18:00:00,2023,4,10,18,25.13,58.92,0.0,47.09
2023-04-10 19:00:00,2023,4,10,19,21.91,82.14,0.0,53.74
2023-04-10 20:00:00,2023,4,10,20,22.63,62.21,0.0,53.85
2023-04-10 21:00:00,2023,4,10,21,16.81,32.21,0.0,62.33
2023-04-10 22:00:00,2023,4,10,22,17.24,53.56,0.0,69.79
2023-04-10 23:00:00,2023,4,10,23,12.93,19.15,0.0,54.54
2023-04-11 00:00:00,2023,4,11,0,12.37,59.12,0.0,55.12
2023-04-11 01:00:00,2023,4,11,1,17.71,50.97,0.0,52.14
2023-04-11 02:00:00,2023,4,11,2,13.75,57.46,0.0,70.42
2023-04-11 03:00:00,2023,4,11,3,18.13,88.3,0.0,55.68
2023-04-11 04:00:00,2023,4,11,4,22.27,38.04,0.0,61.65
2023-04-11 05:00:00,2023,4,11,5,23.67,50.31,0.0,60.94
2023-04-11 06:00:00,2023,4,11,6,22.91,41.84,0.0,51.44
2023-04-11 07:00:00,2023,4,11,7,23.14,86.1,13.55,62.28
2023-04-11 08:00:00,2023,4,11,8,29.26,87.3,25.66,67.84
2023-04-11 09:00:00,2023,4,11,9,32.59,71.87,82.29,54.35
2023-04-11 10:00:00,2023,4,11,10,29.85,70.84,94.7,65.6
2023-04-11 11:00:00,2023,4,11,11,30.36,40.67,219.96,60.19
2023-04-11 12:00:00,2023,4,11,12,31.19,68.66,113.1,48.42
2023-04-11 13:00:00,2023,4,11,13,33.11,42.23,208.59,70.31
2023-04-11 14:00:00,2023,4,11,14,33.63,65.5,116.41,63.96
2023-04-11 15:00:00,2023,4,11,15,27.42,57.81,109.39,47.71
2023-04-11 16:00:00,2023,4,11,16,25.25,52.79,91.83,50.42
2023-04-11 17:00:00,2023,4,11,17,30.99,65.24,33.73,68.24
2023-04-11 18:00:00,2023,4,11,18,23.89,78.22,0.0,50.05
2023-04-11 19:00:00,2023,4,11,19,22.68,100.0,0.0,47.2
2023-04-11 20:00:00,2023,4,11,20,18.86,75.69,0.0,45.37
2023-04-11 21:00:00,2023,4,11,21,19.57,100.0,0.0,52.58
2023-04-11 22:00:00,2023,4,11,22,19.24,68.69,0.0,63.57
2023-04-11 23:00:00,2023,4,11,23,17.12,100.0,0.0,59.95
2023-04-12 00:00:00,2023,4,12,0,19.92,73.45,0.0,47.48
2023-04-12 01:00:00,2023,4,12,1,16.06,69.53,0.0,55.31
2023-04-12 02:00:00,2023,4,12,2,16.98,61.37,0.0,62.61
2023-04-12 03:00:00,2023,4,12,3,19.24,70.72,0.0,50.73
2023-04-12 04:00:00,2023,4,12,4,21.37,73.37,0.0,56.19
2023-04-12 05:00:00,2023,4,12,5,22.82,36.39,0.0,71.42
2023-04-12 06:00:00,2023,4,12,6,21.87,78.74,0.0,58.14
2023-04-12 07:00:00,2023,4,12,7,27.13,35.06,70.55,70.5
2023-04-12 08:00:00,2023,4,12,8,27.69,78.76,38.08,51.33
2023-04-12 09:00:00,2023,4,12,9,28.93,76.72,66.11,54.21
2023-04-12 10:00:00,2023,4,12,10,31.43,93.16,24.29,67.67
2023-04-12 11:00:00,2023,4,12,11,30.24,47.5,192.29,58.09
2023-04-12 12:00:00,2023,4,12,12,30.17,45.0,201.74,47.79
2023-04-12 13:00:00,2023,4,12,13,26.93,86.88,48.7,73.87
2023-04-12 14:00:00,2023,4,12,14,34.86,43.24,190.35,59.84
2023-04-12 15:00:00,2023,4,12,15,31.21,41.27,174.34,72.63
2023-04-12 16:00:00,2023,4,12,16,28.2,68.91,55.67,52.2
2023-04-12 17:00:00,2023,4,12,17,25.17,63.8,37.3,56.22
2023-04-12 18:00:00,2023,4,12,18,18.68,67.85,0.0,63.0
2023-04-12 19:00:00,2023,4,12,19,20.91,75.49,0.0,68.84
2023-04-12 20:00:00,2023,4,12,20,21.87,75.6,0.0,65.92
2023-04-12 21:00:00,2023,4,12,21,20.66,63.18,0.0,38.33
2023-04-12 22:00:00,2023,4,12,22,18.79,65.7,0.0,51.96
2023-04-12 23:00:00,2023,4,12,23,17.03,63.4,0.0,58.8
2023-04-13 00:00:00,2023,4,13,0,19.24,65.5,0.0,63.39
2023-04-13 01:00:00,2023,4,13,1,16.24,37.05,0.0,54.43
2023-04-13 02:00:00,2023,4,13,2,19.87,79.92,0.0,54.13
2023-04-13 03:00:00,2023,4,13,3,18.2,85.78,0.0,59.07
2023-04-13 04:00:00,2023,4,13,4,18.87,77.55,0.0,50.35
2023-04-13 05:00:00,2023,4,13,5,20.55,76.01,0.0,52.07
2023-04-13 06:00:00,2023,4,13,6,22.5,44.98,0.0,58.57
2023-04-13 07:00:00,2023,4,13,7,28.02,36.49,62.77,56.97
2023-04-13 08:00:00,2023,4,13,8,27.14,81.41,34.49,47.99
2023-04-13 09:00:00,2023,4,13,9,28.22,65.37,94.41,59.38
2023-04-13 10:00:00,2023,4,13,10,32.98,68.19,104.06,60.61
2023-04-13 11:00:00,2023,4,13,11,33.01,69.09,117.95,68.3
2023-04-13 12:00:00,2023,4,13,12,34.55,69.94,122.72,56.94
2023-04-13 13:00:00,2023,4,13,13,33.38,77.73,86.57,66.37
2023-04-13 14:00:00,2023,4,13,14,30.05,62.89,125.66,41.07
2023-04-13 15:00:00,2023,4,13,15,30.44,26.69,216.92,56.84
2023-04-13 16:00:00,2023,4,13,16,28.88,78.56,39.76,53.29
2023-04-13 17:00:00,2023,4,13,17,24.86,76.35,24.42,53.33
2023-04-13 18:00:00,2023,4,13,18,22.42,38.9,0.0,60.71
2023-04-13 19:00:00,2023,4,13,19,21.2,41.48,0.0,42.68
2023-04-13 20:00:00,2023,4,13,20,24.7,82.46,0.0,43.77
2023-04-13 21:00:00,2023,4,13,21,18.15,87.18,0.0,62.02
2023-04-13 22:00:00,2023,4,13,22,20.17,11.52,0.0,58.8
2023-04-13 23:00:00,2023,4,13,23,15.96,73.61,0.0,51.44
2023-04-14 00:00:00,2023,4,14,0,18.6,60.43,0.0,67.36
2023-04-14 01:00:00,2023,4,14,1,18.9,66.33,0.0,65.16
2023-04-14 02:00:00,2023,4,14,2,19.79,67.47,0.0,59.74
2023-04-14 03:00:00,2023,4,14,3,19.94,49.6,0.0,45.81
2023-04-14 04:00:00,2023,4,14,4,23.57,77.9,0.0,67.68
2023-04-14 05:00:00,2023,4,14,5,23.5,51.08,0.0,41.8
2023-04-14 06:00:00,2023,4,14,6,28.24,79.79,0.0,48.05
2023-04-14 07:00:00,2023,4,14,7,23.65,84.23,16.05,63.46
2023-04-14 08:00:00,2023,4,14,8,29.51,47.4,97.27,45.01
2023-04-14 09:00:00,2023,4,14,9,31.04,47.89,140.22,67.99
2023-04-14 10:00:00,2023,4,14,10,29.87,67.12,116.69,72.39
2023-04-14 11:00:00,2023,4,14,11,33.7,94.92,19.36,62.07
2023-04-14 12:00:00,2023,4,14,12,29.84,52.99,171.02,51.07
2023-04-14 13:00:00,2023,4,14,13,31.24,56.78,158.52,46.59
2023-04-14 14:00:00,2023,4,14,14,27.75,71.27,101.52,44.79
2023-04-14 15:00:00,2023,4,14,15,33.59,77.98,59.29,59.38
2023-04-14 16:00:00,2023,4,14,16,28.35,75.39,47.7,57.79
2023-04-14 17:00:00,2023,4,14,17,31.22,65.49,37.3,58.59
2023-04-14 18:00:00,2023,4,14,18,26.42,58.74,0.0,68.17
2023-04-14 19:00:00,2023,4,14,19,23.64,71.48,0.0,63.24
2023-04-14 20:00:00,2023,4,14,20,19.65,0.84,0.0,59.4
2023-04-14 21:00:00,2023,4,14,21,17.07,100.0,0.0,57.74
2023-04-14 22:00:00,2023,4,14,22,18.94,61.13,0.0,48.81
2023-04-14 23:00:00,2023,4,14,23,16.95,68.49,0.0,60.94
2023-04-15 00:00:00,2023,4,15,0,14.33,100.0,0.0,58.57
2023-04-15 01:00:00,2023,4,15,1,14.25,50.07,0.0,65.34
2023-04-15 02:00:00,2023,4,15,2,16.16,100.0,0.0,58.82
2023-04-15 03:00:00,2023,4,15,3,22.99,79.68,0.0,75.74
2023-04-15 04:00:00,2023,4,15,4,25.43,73.82,0.0,66.2
2023-04-15 05:00:00,2023,4,15,5,23.35,77.77,0.0,41.87
2023-04-15 06:00:00,2023,4,15,6,25.3,48.06,0.0,58.57
2023-04-15 07:00:00,2023,4,15,7,26.4,31.91,65.25,66.84
2023-04-15 08:00:00,2023,4,15,8,27.14,41.28,108.99,51.74
2023-04-15 09:00:00,2023,4,15,9,33.41,86.64,36.5,51.5
2023-04-15 10:00:00,2023,4,15,10,35.68,46.18,185.57,70.12
2023-04-15 11:00:00,2023,4,15,11,30.95,31.81,269.01,48.81
2023-04-15 12:00:00,2023,4,15,12,32.84,63.31,148.9,61.39
2023-04-15 13:00:00,2023,4,15,13,31.83,76.39,88.06,55.82
2023-04-15 14:00:00,2023,4,15,14,31.09,65.66,120.04,62.24
2023-04-15 15:00:00,2023,4,15,15,33.03,77.02,61.0,52.05
2023-04-15 16:00:00,2023,4,15,16,26.38,87.99,23.62,51.33
2023-04-15 17:00:00,2023,4,15,17,28.01,76.32,24.59,65.54
2023-04-15 18:00:00,2023,4,15,18,26.46,61.81,0.0,69.39
2023-04-15 19:00:00,2023,4,15,19,22.65,54.01,0.0,55.23
2023-04-15 20:00:00,2023,4,15,20,22.79,80.31,0.0,60.15
2023-04-15 21:00:00,2023,4,15,21,19.64,70.4,0.0,63.43
2023-04-15 22:00:00,2023,4,15,22,20.51,47.68,0.0,58.24
2023-04-15 23:00:00,2023,4,15,23,14.23,90.94,0.0,62.21
2023-04-16 00:00:00,2023,4,16,0,16.5,70.17,0.0,70.1
2023-04-16 01:00:00,2023,4,16,1,17.32,77.99,0.0,45.82
2023-04-16 02:00:00,2023,4,16,2,12.92,57.09,0.0,64.36
2023-04-16 03:00:00,2023,4,16,3,17.36,87.54,0.0,73.47
2023-04-16 04:00:00,2023,4,16,4,19.57,33.22,0.0,64.9
2023-04-16 05:00:00,2023,4,16,5,25.02,98.44,0.0,46.43
2023-04-16 06:00:00,2023,4,16,6,23.78,26.15,0.0,69.58
2023-04-16 07:00:00,2023,4,16,7,25.63,37.4,62.1,56.21
2023-04-16 08:00:00,2023,4,16,8,30.83,69.96,61.78,61.14
2023-04-16 09:00:00,2023,4,16,9,27.61,54.31,135.9,64.67
2023-04-16 10:00:00,2023,4,16,10,27.98,58.36,138.31,68.04
2023-04-16 11:00:00,2023,4,16,11,32.2,54.31,179.92,49.79
2023-04-16 12:00:00,2023,4,16,12,30.3,49.27,187.57,56.86
2023-04-16 13:00:00,2023,4,16,13,30.1,71.27,101.99,58.64
2023-04-16 14:00:00,2023,4,16,14,33.27,63.96,125.28,49.4
2023-04-16 15:00:00,2023,4,16,15,32.6,82.62,48.57,62.63
2023-04-16 16:00:00,2023,4,16,16,30.77,66.53,69.57,54.28
2023-04-16 17:00:00,2023,4,16,17,29.48,56.59,46.49,57.03
2023-04-16 18:00:00,2023,4,16,18,27.68,80.42,0.0,52.42
2023-04-16 19:00:00,2023,4,16,19,18.87,28.28,0.0,60.99
2023-04-16 20:00:00,2023,4,16,20,22.09,13.29,0.0,51.66
2023-04-16 21:00:00,2023,4,16,21,18.48,33.17,0.0,56.04
2023-04-16 22:00:00,2023,4,16,22,16.77,58.06,0.0,56.44
2023-04-16 23:00:00,2023,4,16,23,18.59,72.76,0.0,52.05
2023-04-17 00:00:00,2023,4,17,0,13.92,11.53,0.0,41.46
2023-04-17 01:00:00,2023,4,17,1,14.15,64.72,0.0,61.52
2023-04-17 02:00:00,2023,4,17,2,19.72,57.87,0.0,55.8
2023-04-17 03:00:00,2023,4,17,3,20.7,67.7,0.0,53.24
2023-04-17 04:00:00,2023,4,17,4,21.65,26.81,0.0,55.78
2023-04-17 05:00:00,2023,4,17,5,21.55,100.0,0.0,62.76
2023-04-17 06:00:00,2023,4,17,6,26.87,65.61,0.0,73.28
2023-04-17 07:00:00,2023,4,17,7,28.81,40.61,57.12,42.29
2023-04-17 08:00:00,2023,4,17,8,29.55,67.55,63.54,59.44
2023-04-17 09:00:00,2023,4,17,9,28.68,94.85,13.86,52.26
2023-04-17 10:00:00,2023,4,17,10,31.46,39.22,211.08,67.48
2023-04-17 11:00:00,2023,4,17,11,34.78,35.06,250.03,45.52
2023-04-17 12:00:00,2023,4,17,12,36.03,62.6,160.47,56.82
2023-04-17 13:00:00,2023,4,17,13,32.45,64.3,143.25,54.79
2023-04-17 14:00:00,2023,4,17,14,31.81,79.14,76.96,47.08
2023-04-17 15:00:00,2023,4,17,15,30.71,94.46,15.77,50.84
2023-04-17 16:00:00,2023,4,17,16,29.93,80.56,40.17,53.58
2023-04-17 17:00:00,2023,4,17,17,26.29,37.2,68.81,57.25
2023-04-17 18:00:00,2023,4,17,18,19.59,43.54,0.0,36.92
2023-04-17 19:00:00,2023,4,17,19,25.69,48.99,0.0,53.78
2023-04-17 20:00:00,2023,4,17,20,24.97,80.51,0.0,62.15
2023-04-17 21:00:00,2023,4,17,21,18.5,77.09,0.0,66.64
2023-04-17 22:00:00,2023,4,17,22,16.32,90.19,0.0,58.57
2023-04-17 23:00:00,2023,4,17,23,17.38,76.12,0.0,60.41
2023-04-18 00:00:00,2023,4,18,0,17.19,52.43,0.0,45.62
2023-04-18 01:00:00,2023,4,18,1,19.83,61.04,0.0,53.02
2023-04-18 02:00:00,2023,4,18,2,18.74,35.75,0.0,45.78
2023-04-18 03:00:00,2023,4,18,3,18.32,77.54,0.0,54.24
2023-04-18 04:00:00,2023,4,18,4,18.93,52.46,0.0,74.09
2023-04-18 05:00:00,2023,4,18,5,25.22,89.46,0.0,67.42
2023-04-18 06:00:00,2023,4,18,6,26.76,76.98,0.0,62.06
2023-04-18 07:00:00,2023,4,18,7,29.75,100.0,0.0,58.27
2023-04-18 08:00:00,2023,4,18,8,27.63,73.37,54.92,53.72
2023-04-18 09:00:00,2023,4,18,9,34.9,73.0,78.06,60.94
2023-04-18 10:00:00,2023,4,18,10,29.0,61.33,128.98,50.91
2023-04-18 11:00:00,2023,4,18,11,34.71,57.29,165.97,73.05
2023-04-18 12:00:00,2023,4,18,12,29.74,59.81,158.42,62.37
2023-04-18 13:00:00,2023,4,18,13,31.71,84.96,56.92,63.48
2023-04-18 14:00:00,2023,4,18,14,35.61,38.01,227.42,51.78
2023-04-18 15:00:00,2023,4,18,15,32.88,66.24,89.89,52.04
2023-04-18 16:00:00,2023,4,18,16,28.47,31.65,134.7,49.81
2023-04-18 17:00:00,2023,4,18,17,26.6,72.44,26.25,45.73
2023-04-18 18:00:00,2023,4,18,18,25.76,55.81,0.0,66.86
2023-04-18 19:00:00,2023,4,18,19,24.52,75.05,0.0,61.2
2023-04-18 20:00:00,2023,4,18,20,24.07,50.13,0.0,52.42
2023-04-18 21:00:00,2023,4,18,21,18.99,59.84,0.0,50.91
2023-04-18 22:00:00,2023,4,18,22,15.41,77.63,0.0,67.42
2023-04-18 23:00:00,2023,4,18,23,18.15,67.5,0.0,59.88
2023-04-19 00:00:00,2023,4,19,0,16.83,95.85,0.0,52.05
2023-04-19 01:00:00,2023,4,19,1,15.42,55.36,0.0,64.72
2023-04-19 02:00:00,2023,4,19,2,19.41,53.63,0.0,70.65
2023-04-19 03:00:00,2023,4,19,3,19.66,89.73,0.0,50.8
2023-04-19 04:00:00,2023,4,19,4,22.36,57.65,0.0,52.08
2023-04-19 05:00:00,2023,4,19,5,21.89,56.73,0.0,53.65
2023-04-19 06:00:00,2023,4,19,6,26.72,72.65,0.0,57.8
2023-04-19 07:00:00,2023,4,19,7,25.18,61.72,42.87,55.15
2023-04-19 08:00:00,2023,4,19,8,28.09,58.76,85.53,43.75
2023-04-19 09:00:00,2023,4,19,9,30.92,51.13,134.26,48.1
2023-04-19 10:00:00,2023,4,19,10,36.16,92.24,28.89,56.44
2023-04-19 11:00:00,2023,4,19,11,35.04,61.98,149.46,67.5
2023-04-19 12:00:00,2023,4,19,12,35.9,53.75,181.23,57.14
